,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,class
314,314,0.44,Very Good,G,SI2,60.6,55.0,1016,4.94,4.96,3.0,reject
315,315,1.2,Premium,F,SI1,61.0,62.0,6774,6.96,6.81,4.2,reject
316,316,1.62,Ideal,I,VVS2,62.7,54.0,11587,7.47,7.52,4.7,reject
317,317,0.3,Very Good,G,VVS2,62.9,55.0,684,4.24,4.28,2.68,reject
318,318,0.31,Ideal,D,SI1,61.2,57.0,684,4.38,4.34,2.67,reject
319,319,0.31,Good,H,VS2,63.1,58.0,489,4.31,4.34,2.73,reject
320,320,1.22,Very Good,G,SI2,63.2,58.0,6409,6.82,6.76,4.29,reject
321,321,1.72,Premium,H,VS2,59.5,60.0,11455,7.79,7.75,4.62,reject
322,322,0.81,Premium,G,VS2,62.0,58.0,2994,5.95,5.92,3.68,reject
323,323,1.18,Premium,H,SI1,61.6,59.0,6159,6.82,6.72,4.17,reject
324,324,0.54,Ideal,G,VS1,62.3,55.0,1847,5.24,5.2,3.25,reject
325,325,0.34,Ideal,E,SI1,61.0,57.0,596,4.48,4.51,2.74,reject
326,326,1.0,Premium,D,SI1,61.5,60.0,5390,6.34,6.38,3.91,reject
327,327,1.04,Fair,D,SI2,64.9,56.0,4398,6.39,6.34,4.13,reject
328,328,0.34,Ideal,H,VS1,62.2,55.0,620,4.47,4.49,2.79,reject
329,329,1.01,Premium,H,VS2,61.3,58.0,5028,6.46,6.49,3.97,reject
330,330,0.27,Very Good,G,VVS1,60.1,58.0,566,4.21,4.23,2.53,reject
331,331,1.7,Good,G,SI1,58.2,64.0,11180,7.89,7.85,4.58,reject
332,332,0.71,Ideal,I,VS1,61.6,56.0,2965,5.71,5.75,3.53,reject
333,333,0.51,Ideal,G,SI1,61.7,58.0,1287,5.12,5.15,3.17,reject
334,334,0.31,Very Good,J,SI1,61.9,59.0,363,4.28,4.32,2.66,reject
335,335,1.51,Premium,G,SI1,59.6,60.0,11129,7.47,7.43,4.44,reject
336,336,1.58,Ideal,I,SI2,62.3,57.0,6441,7.42,7.34,4.6,reject
337,337,1.0,Premium,D,SI1,62.2,58.0,5096,6.28,6.23,3.89,reject
338,338,1.19,Premium,I,SI1,61.3,59.0,5464,6.84,6.79,4.18,reject
339,339,0.9,Premium,E,SI1,63.0,59.0,4334,6.13,6.1,3.85,reject
340,340,1.0,Premium,G,VS1,62.4,59.0,6727,6.4,6.35,3.98,reject
341,341,0.58,Ideal,H,IF,60.2,56.0,2233,5.43,5.46,3.28,reject
342,342,2.01,Good,H,SI2,64.0,51.0,15888,8.08,8.01,5.15,reject
343,343,0.99,Premium,F,VS2,62.6,55.0,5893,6.5,6.35,4.02,reject
344,344,0.26,Ideal,H,VVS2,61.8,55.7,478,4.08,4.1,2.53,reject
345,345,0.59,Very Good,H,VVS1,63.7,56.0,1870,5.35,5.38,3.42,reject
346,346,1.0,Premium,H,SI2,61.2,59.0,3920,6.42,6.38,3.92,reject
347,347,1.01,Very Good,I,SI1,64.4,54.0,4805,6.31,6.4,4.09,reject
348,348,1.35,Premium,H,VS2,61.5,58.0,7918,7.09,7.15,4.38,reject
349,349,0.53,Ideal,H,VS1,61.7,56.0,1607,5.22,5.18,3.21,reject
350,350,0.78,Premium,E,VS1,62.2,58.0,3538,5.9,5.86,3.66,reject
351,351,1.01,Very Good,E,VS2,63.4,60.0,6787,6.37,6.31,4.02,reject
352,352,1.21,Good,I,VS2,63.4,57.0,5290,6.72,6.79,4.28,reject
353,353,0.7,Ideal,I,VS2,62.5,54.0,2390,5.68,5.71,3.56,reject
354,354,0.5,Premium,E,SI2,59.5,59.0,1240,5.19,5.16,3.08,reject
355,355,1.13,Very Good,H,SI2,62.5,62.0,4537,6.59,6.66,4.14,reject
356,356,1.51,Premium,I,VS2,60.9,60.0,9471,7.46,7.33,4.5,reject
357,357,1.13,Premium,H,VS2,61.7,56.0,5728,6.73,6.65,4.13,reject
358,358,0.27,Ideal,H,VS2,61.7,56.0,451,4.13,4.17,2.56,reject
359,359,0.4,Premium,E,SI1,62.0,55.0,945,4.74,4.68,2.92,reject
360,360,0.9,Very Good,H,VS2,63.6,58.0,4258,6.1,6.14,3.89,reject
361,361,0.44,Ideal,H,IF,61.4,55.0,1177,4.92,4.95,3.03,reject
362,362,0.3,Ideal,I,VVS1,62.1,57.0,540,4.29,4.34,2.68,reject
363,363,2.01,Ideal,G,VS2,63.0,56.0,18172,8.0,7.93,5.02,reject
364,364,0.31,Good,H,VS1,63.1,58.0,544,4.26,4.3,2.7,reject
365,365,1.04,Ideal,H,SI1,62.7,54.0,4515,6.51,6.47,4.07,reject
366,366,0.91,Very Good,G,VS1,63.1,61.0,4536,6.13,6.07,3.85,reject
367,367,0.33,Premium,G,VS1,61.8,59.0,666,4.39,4.45,2.73,reject
368,368,1.01,Premium,E,SI1,61.6,59.0,4299,6.44,6.42,3.96,reject
369,369,1.05,Premium,F,SI2,60.4,57.0,4354,6.61,6.54,3.97,reject
370,370,0.5,Premium,E,SI1,61.4,62.0,1238,5.1,5.07,3.12,reject
371,371,1.5,Very Good,I,VS2,60.8,58.0,9804,7.36,7.42,4.49,reject
372,372,0.93,Ideal,I,SI1,62.5,55.0,3856,6.23,6.29,3.91,reject
373,373,1.05,Ideal,I,SI1,61.0,57.0,4494,6.55,6.62,4.02,reject
374,374,1.31,Very Good,H,SI1,60.3,58.0,7189,7.02,7.1,4.26,reject
375,375,1.6,Ideal,F,SI2,61.7,56.0,10662,7.53,7.5,4.64,reject
376,376,0.26,Ideal,I,VS1,62.1,55.0,434,4.11,4.13,2.56,reject
377,377,1.02,Ideal,F,VS1,61.5,56.0,7916,6.47,6.5,3.99,reject
378,378,0.91,Ideal,G,SI2,61.6,56.0,3985,6.24,6.22,3.84,reject
379,379,1.01,Very Good,H,SI1,61.9,57.0,4432,6.36,6.41,3.95,reject
380,380,1.0,Premium,H,VS2,60.4,58.0,4984,6.51,6.46,3.92,reject
381,381,0.9,Ideal,F,SI2,61.5,56.0,4198,6.24,6.18,3.82,reject
382,382,0.55,Premium,F,SI1,62.9,58.0,1354,5.26,5.23,3.3,reject
383,383,0.88,Ideal,E,VS2,61.4,56.0,5595,6.15,6.17,3.78,reject
384,384,0.72,Very Good,F,SI1,62.2,59.0,2404,5.72,5.76,3.57,reject
385,385,0.41,Very Good,G,VS1,60.0,61.0,899,4.77,4.86,2.89,reject
386,386,1.06,Ideal,G,SI1,62.0,56.0,5253,6.55,6.52,4.05,reject
387,387,0.55,Ideal,G,VS1,61.5,57.0,1763,5.23,5.28,3.23,reject
388,388,1.01,Fair,D,SI1,65.9,60.0,4276,6.32,6.18,4.12,reject
389,389,1.06,Ideal,E,SI1,59.6,54.0,5250,6.64,6.62,3.95,reject
390,390,0.71,Premium,E,SI1,60.5,55.0,2756,5.79,5.74,3.49,reject
391,391,1.71,Good,H,VS2,63.7,58.0,13068,7.57,7.54,4.81,reject
392,392,1.05,Fair,F,SI2,66.0,60.0,3615,6.3,6.22,4.13,reject
393,393,0.4,Very Good,H,IF,64.0,56.0,1044,4.66,4.69,2.99,reject
394,394,0.46,Very Good,J,VS1,62.5,58.0,874,4.87,4.92,3.06,reject
395,395,1.23,Ideal,F,VS1,62.5,54.0,9836,6.85,6.82,4.27,reject
396,396,1.52,Very Good,H,VVS2,63.0,60.0,11904,7.25,7.3,4.58,reject
397,397,1.16,Ideal,I,SI1,62.6,57.0,5091,6.71,6.67,4.19,reject
398,398,1.0,Very Good,E,VS2,62.4,62.0,5544,6.33,6.39,3.97,reject
399,399,0.75,Good,J,SI1,63.9,56.0,2250,5.76,5.71,3.66,reject
400,400,1.06,Premium,G,SI2,61.5,58.0,4571,6.6,6.54,4.04,reject
401,401,1.01,Good,I,SI2,64.1,58.0,3349,6.26,6.31,4.03,reject
402,402,0.59,Very Good,G,VVS1,61.5,55.0,2256,5.4,5.43,3.33,reject
403,403,1.0,Good,G,SI1,63.9,60.0,4824,6.27,6.22,3.99,reject
404,404,1.07,Premium,D,SI1,61.8,61.0,5872,6.57,6.54,4.05,reject
405,405,1.5,Ideal,I,VS2,62.4,54.1,9730,7.3,7.35,4.57,reject
406,406,0.47,Ideal,H,VS2,62.7,55.0,989,4.95,5.08,3.15,reject
407,407,0.51,Premium,G,VS2,61.3,59.0,1343,5.11,5.17,3.15,reject
408,408,0.58,Fair,F,I1,65.8,56.0,893,5.23,5.12,3.41,accept
409,409,1.13,Premium,F,IF,60.0,58.0,12543,6.78,6.76,4.06,accept
410,410,1.28,Premium,H,SI1,62.3,58.0,6946,7.0,6.94,4.34,reject
411,411,1.08,Ideal,D,SI1,61.8,56.0,6078,6.62,6.69,4.11,reject
412,412,1.0,Premium,F,SI2,62.4,56.0,3977,6.35,6.31,3.95,reject
413,413,2.0,Fair,F,I1,66.1,57.0,6532,7.84,7.7,5.14,accept
414,414,1.0,Premium,H,SI2,61.0,60.0,3472,6.42,6.36,3.9,reject
415,415,0.71,Very Good,E,SI1,59.3,55.0,2573,5.83,5.9,3.48,reject
416,416,2.01,Premium,H,SI1,61.7,60.0,18188,8.06,7.96,4.94,reject
417,417,1.05,Ideal,G,SI2,62.2,54.0,4667,6.52,6.56,4.07,reject
418,418,0.52,Very Good,E,SI1,62.9,59.0,1389,5.12,5.15,3.23,reject
419,419,1.08,Fair,E,SI1,53.8,63.0,4790,6.99,6.81,3.71,reject
420,420,0.43,Ideal,E,SI1,62.6,56.0,760,4.79,4.82,3.01,reject
421,421,2.07,Premium,E,SI2,58.9,61.0,13786,8.45,8.35,4.95,reject
422,422,0.41,Very Good,G,VS2,62.9,59.0,827,4.7,4.75,2.97,reject
423,423,0.31,Ideal,H,VS1,62.4,55.0,698,4.36,4.33,2.71,reject
424,424,0.55,Ideal,E,SI1,62.3,56.0,1668,5.26,5.23,3.27,reject
425,425,0.91,Premium,F,SI1,62.7,59.0,3644,6.23,6.18,3.89,reject
426,426,1.01,Very Good,I,VS2,61.3,56.0,4438,6.53,6.45,3.98,reject
427,427,0.49,Premium,E,SI2,61.7,57.0,949,5.08,5.06,3.13,reject
428,428,0.57,Very Good,G,I1,59.5,56.9,929,5.42,5.46,3.24,reject
429,429,0.71,Ideal,I,VVS1,62.6,57.0,2559,5.66,5.69,3.55,reject
430,430,1.2,Premium,H,VS2,60.7,60.0,6250,6.88,6.82,4.16,reject
431,431,2.03,Premium,I,VS2,60.5,62.0,16483,8.22,8.17,4.96,reject
432,432,0.3,Ideal,G,VVS2,60.9,57.0,684,4.32,4.35,2.64,reject
433,433,0.74,Very Good,I,VVS2,62.8,55.0,2600,5.75,5.78,3.62,reject
434,434,1.1,Very Good,D,SI2,58.6,63.0,4361,6.76,6.69,3.94,reject
435,435,0.63,Ideal,G,SI1,62.3,58.0,1711,5.44,5.48,3.4,reject
436,436,1.04,Very Good,I,SI1,62.0,57.0,4290,6.47,6.5,4.02,reject
437,437,0.27,Very Good,H,VVS2,62.1,57.0,486,4.1,4.15,2.56,reject
438,438,0.54,Ideal,G,SI2,62.3,58.0,1133,5.17,5.2,3.23,reject
439,439,0.37,Ideal,E,VS1,61.2,56.0,876,4.64,4.67,2.85,accept
440,440,1.26,Ideal,H,SI1,61.0,56.0,6715,7.0,7.04,4.28,reject
441,441,2.01,Premium,H,SI2,60.8,59.0,12423,8.08,8.0,4.89,reject
442,442,0.5,Premium,E,SI2,61.0,62.0,1097,5.13,5.09,3.12,reject
443,443,0.32,Very Good,H,VS1,62.9,54.0,561,4.37,4.41,2.76,reject
444,444,1.0,Ideal,H,I1,61.3,57.0,3136,6.44,6.41,3.94,reject
445,445,0.26,Very Good,G,VS1,62.1,56.0,418,4.07,4.11,2.54,reject
446,446,2.0,Fair,H,SI1,65.1,59.0,13442,7.83,7.77,5.08,reject
447,447,1.14,Ideal,H,SI1,60.4,57.0,5861,6.78,6.83,4.11,reject
448,448,1.51,Premium,H,VS1,61.8,59.0,11263,7.32,7.27,4.51,reject
449,449,0.4,Very Good,G,SI1,62.9,57.0,699,4.69,4.72,2.96,reject
450,450,0.9,Premium,H,VS2,62.7,59.0,4082,6.15,6.1,3.84,reject
451,451,0.4,Very Good,E,SI2,58.7,59.0,622,4.78,4.82,2.82,reject
452,452,0.78,Ideal,E,VS2,62.1,54.0,3159,5.92,5.94,3.68,reject
453,453,0.31,Ideal,G,VVS2,61.8,54.0,687,4.36,4.38,2.7,reject
454,454,1.02,Ideal,G,VVS1,61.5,57.0,8317,6.47,6.44,3.97,reject
455,455,1.15,Ideal,F,SI2,60.6,58.0,5635,6.75,6.79,4.1,reject
456,456,2.04,Good,I,SI1,57.7,64.0,11820,8.39,8.31,4.82,reject
457,457,1.5,Premium,D,SI1,62.4,58.0,12069,7.27,7.31,4.55,reject
458,458,0.71,Good,E,SI2,62.2,56.0,2390,5.63,5.66,3.51,reject
459,459,2.0,Very Good,J,SI2,59.8,60.0,11792,8.09,8.13,4.85,reject
460,460,1.32,Premium,H,VS1,61.3,58.0,5958,7.09,7.01,4.32,reject
461,461,0.61,Premium,H,SI1,61.2,58.0,1588,5.45,5.43,3.33,reject
462,462,2.0,Good,I,VS1,58.8,65.0,15851,8.1,8.03,4.74,reject
463,463,0.52,Very Good,F,SI1,62.6,58.0,1267,5.11,5.14,3.21,reject
464,464,1.01,Good,D,VS2,64.0,58.0,6176,6.3,6.24,4.01,reject
465,465,0.53,Ideal,I,SI1,62.8,57.0,1052,5.15,5.2,3.25,reject
466,466,0.31,Very Good,H,SI1,61.7,59.0,435,4.36,4.39,2.7,reject
467,467,1.0,Ideal,H,VVS2,62.9,55.0,6607,6.34,6.39,4.0,reject
468,468,1.0,Premium,G,I1,59.0,60.0,2264,6.49,6.43,3.82,reject
469,469,2.32,Fair,H,I1,70.5,55.0,6860,7.93,7.9,5.58,reject
470,470,0.32,Premium,H,VS1,62.3,58.0,720,4.39,4.34,2.72,reject
471,471,1.17,Ideal,F,SI1,63.0,54.0,5032,6.71,6.66,4.21,reject
472,472,0.42,Ideal,F,VS1,62.3,55.0,1103,4.79,4.77,2.98,accept
473,473,1.53,Premium,I,VS2,62.0,58.0,10196,7.41,7.36,4.58,reject
474,474,0.3,Very Good,G,VVS2,62.9,58.0,638,4.26,4.29,2.69,reject
475,475,0.7,Very Good,F,SI1,62.7,57.0,2196,5.63,5.67,3.54,reject
476,476,1.0,Very Good,H,SI2,61.7,55.0,4316,6.4,6.46,3.97,reject
477,477,0.71,Ideal,H,SI2,61.8,55.0,2024,5.75,5.7,3.54,reject
478,478,0.36,Ideal,H,VVS1,62.0,54.8,764,4.57,4.59,2.84,reject
479,479,1.01,Premium,G,VS2,62.1,54.0,6108,6.5,6.36,3.99,reject
480,480,0.34,Premium,E,SI2,61.7,61.0,612,4.51,4.47,2.77,reject
481,481,0.51,Very Good,E,SI2,63.0,56.0,1067,5.12,5.14,3.23,reject
482,482,0.23,Very Good,H,VVS2,62.6,56.0,431,3.92,3.95,2.46,reject
483,483,0.3,Good,G,VVS2,63.8,56.0,878,4.29,4.27,2.73,reject
484,484,0.51,Ideal,G,VS1,61.8,60.0,1757,5.08,5.12,3.15,reject
485,485,1.29,Premium,F,SI1,62.5,60.0,7730,6.97,6.91,4.34,reject
486,486,1.6,Premium,H,SI2,59.4,59.0,8333,7.6,7.55,4.5,reject
487,487,0.36,Ideal,E,VS1,61.6,57.0,1094,4.58,4.54,2.81,accept
488,488,1.1,Very Good,G,SI2,63.4,56.0,4066,6.56,6.54,4.15,reject
489,489,0.32,Premium,H,IF,60.7,58.0,1116,4.47,4.46,2.71,reject
490,490,0.51,Very Good,H,VVS1,63.2,57.0,1744,5.06,5.1,3.21,reject
491,491,2.02,Premium,F,SI2,61.0,59.0,11962,8.2,8.13,4.98,reject
492,492,1.18,Premium,E,SI2,62.5,60.0,5181,6.74,6.7,4.2,reject
493,493,1.01,Premium,F,SI2,58.8,61.0,4468,6.53,6.46,3.82,reject
494,494,0.9,Fair,I,SI1,67.3,59.0,2804,5.93,5.84,3.96,reject
495,495,0.7,Very Good,G,VS1,62.8,58.0,2613,5.62,5.68,3.55,reject
496,496,0.34,Premium,D,SI1,62.4,58.0,626,4.42,4.46,2.77,reject
497,497,0.6,Ideal,G,VVS2,61.6,55.0,2413,5.44,5.47,3.36,reject
498,498,0.32,Premium,D,SI1,60.8,58.0,589,4.41,4.44,2.69,reject
499,499,1.0,Ideal,F,SI1,61.9,56.0,5292,6.41,6.36,3.95,reject
500,500,1.22,Premium,G,VS2,61.2,58.0,7729,6.81,6.91,4.2,reject
501,501,0.42,Ideal,D,SI2,61.1,55.0,660,4.82,4.86,2.96,reject
502,502,1.09,Ideal,H,SI1,62.3,55.0,5125,6.58,6.61,4.11,reject
503,503,1.02,Very Good,J,SI2,63.1,58.0,3359,6.38,6.34,4.01,reject
504,504,0.73,Premium,D,SI1,61.7,55.0,2821,5.84,5.82,3.6,reject
505,505,1.17,Ideal,G,VVS2,61.7,55.0,8947,6.74,6.77,4.17,reject
506,506,0.35,Premium,F,VS1,60.7,58.0,767,4.54,4.58,2.77,accept
507,507,1.0,Good,E,VS2,60.7,62.0,6279,6.33,6.46,3.88,reject
508,508,1.41,Premium,D,SI2,61.1,56.0,6988,7.19,7.15,4.38,reject
509,509,1.61,Premium,J,SI2,62.2,59.0,7245,7.52,7.47,4.66,reject
510,510,0.31,Ideal,F,VS1,61.0,56.0,642,4.38,4.4,2.68,accept
511,511,0.7,Very Good,F,SI2,61.2,57.0,2100,5.67,5.74,3.49,reject
512,512,1.13,Premium,E,SI2,60.4,59.0,5220,6.7,6.75,4.06,reject
513,513,0.92,Ideal,J,VS1,62.0,55.0,3489,6.24,6.27,3.88,reject
514,514,1.0,Very Good,H,VS2,61.3,63.0,5854,6.38,6.4,3.92,reject
515,515,0.72,Ideal,H,VVS1,62.2,56.0,2946,5.72,5.75,3.57,reject
516,516,0.34,Premium,H,VS1,61.4,59.0,765,4.53,4.5,2.77,reject
517,517,1.09,Ideal,H,SI1,62.1,55.0,5376,6.6,6.64,4.11,reject
518,518,0.6,Premium,E,SI1,59.6,59.0,2016,5.52,5.48,3.28,reject
519,519,0.28,Ideal,I,VS1,62.0,56.0,503,4.2,4.24,2.62,reject
520,520,1.5,Good,I,SI1,63.8,59.0,8736,7.21,7.11,4.57,reject
521,521,0.33,Ideal,H,VS1,60.9,56.0,727,4.46,4.5,2.73,reject
522,522,0.7,Very Good,E,SI2,63.1,56.0,2273,5.66,5.63,3.56,reject
523,523,0.52,Ideal,G,SI1,61.3,55.0,1389,5.2,5.24,3.2,reject
524,524,0.42,Ideal,D,SI1,61.7,56.0,1040,4.83,4.79,2.97,reject
525,525,1.18,Very Good,H,SI1,62.6,55.0,5674,6.76,6.79,4.24,reject
526,526,0.72,Premium,D,SI1,63.0,57.0,2567,5.74,5.69,3.6,reject
527,527,1.51,Premium,J,VS2,62.3,59.0,7553,7.35,7.31,4.57,reject
528,528,1.28,Very Good,H,SI2,60.4,61.0,6766,7.08,7.03,4.26,reject
529,529,1.21,Ideal,F,SI1,61.2,59.0,7349,6.8,6.85,4.18,reject
530,530,0.73,Very Good,E,SI1,60.2,60.0,2564,5.81,5.86,3.51,reject
531,531,1.28,Ideal,G,I1,61.6,57.0,4509,6.96,6.93,4.28,reject
532,532,0.3,Ideal,G,VVS1,62.2,57.0,1013,4.31,4.27,2.67,reject
533,533,0.9,Very Good,F,SI2,63.4,60.0,3465,6.06,6.09,3.85,reject
534,534,0.31,Premium,G,SI1,61.8,60.0,462,4.32,4.35,2.68,reject
535,535,0.71,Good,G,VS2,64.0,55.0,2599,5.65,5.67,3.62,reject
536,536,0.9,Premium,I,VS2,61.8,59.0,3398,6.15,6.21,3.82,reject
537,537,0.7,Ideal,I,SI1,61.6,53.0,2110,5.73,5.76,3.54,reject
538,538,1.73,Very Good,J,VS2,60.9,59.0,9510,7.72,7.76,4.71,reject
539,539,0.71,Very Good,F,SI2,59.0,58.0,2098,5.84,5.89,3.46,reject
540,540,1.01,Premium,G,SI1,62.9,61.0,5273,6.35,6.33,3.99,reject
541,541,1.27,Very Good,J,SI1,63.2,55.0,5669,6.89,6.87,4.35,reject
542,542,0.6,Very Good,H,SI1,60.4,63.0,1378,5.45,5.41,3.28,reject
543,543,0.3,Premium,G,VVS1,60.7,59.0,1013,4.37,4.33,2.64,reject
544,544,1.5,Ideal,F,VS2,62.4,55.0,14199,7.31,7.25,4.54,reject
545,545,0.4,Good,E,SI2,63.5,56.0,622,4.68,4.71,2.98,reject
546,546,0.37,Premium,J,VS2,60.7,60.0,454,4.65,4.68,2.83,reject
547,547,1.0,Very Good,E,SI1,60.1,60.0,5865,6.45,6.49,3.89,reject
548,548,0.33,Ideal,F,SI2,62.3,55.0,450,4.44,4.49,2.78,reject
549,549,1.01,Good,E,VS2,63.3,60.0,6399,6.3,6.33,4.0,reject
550,550,0.32,Premium,G,VS2,61.9,58.0,720,4.43,4.36,2.72,reject
551,551,0.34,Ideal,E,SI1,62.6,55.0,565,4.46,4.49,2.8,reject
552,552,2.03,Very Good,G,SI1,61.7,54.0,18507,8.07,8.19,5.02,reject
553,553,1.51,Premium,G,SI1,62.5,60.0,10235,7.28,7.32,4.56,reject
554,554,0.41,Very Good,E,SI1,63.5,57.0,969,4.73,4.69,2.99,reject
555,555,0.38,Ideal,G,VVS1,61.9,56.0,993,4.67,4.7,2.9,reject
556,556,0.71,Premium,G,SI1,58.9,62.0,2450,5.92,5.83,3.46,reject
557,557,0.31,Ideal,I,VVS1,62.3,54.0,557,4.37,4.4,2.73,reject
558,558,0.31,Very Good,I,VVS1,62.2,60.0,571,4.3,4.32,2.68,reject
559,559,1.0,Good,F,SI1,58.1,64.0,4608,6.56,6.6,3.82,reject
560,560,0.5,Fair,F,I1,67.1,57.0,627,4.92,4.87,3.28,accept
561,561,0.45,Very Good,G,VVS1,60.1,58.0,1263,4.95,4.97,2.98,reject
562,562,0.77,Premium,G,VS1,61.4,58.0,2846,5.94,5.89,3.63,reject
563,563,1.0,Very Good,G,VVS2,60.3,62.0,7163,6.41,6.45,3.88,reject
564,564,0.3,Premium,I,VS1,59.1,59.0,608,4.38,4.35,2.58,reject
565,565,0.7,Premium,H,VVS2,61.0,57.0,2596,5.76,5.72,3.5,reject
566,566,1.24,Premium,G,SI2,60.0,60.0,3896,6.94,6.88,4.15,reject
567,567,0.34,Very Good,G,VS1,61.2,57.0,701,4.5,4.54,2.76,reject
568,568,1.13,Ideal,I,VS2,62.3,56.0,5031,6.73,6.63,4.16,reject
569,569,0.28,Ideal,H,VVS1,62.0,55.0,586,4.17,4.22,2.6,reject
570,570,1.03,Ideal,G,VVS2,61.6,57.0,8020,6.51,6.48,4.0,reject
571,571,1.59,Premium,H,VS2,62.1,58.0,11333,7.42,7.48,4.63,reject
572,572,1.07,Premium,G,VS1,62.0,58.0,6730,6.59,6.53,4.07,reject
573,573,0.54,Premium,G,VS1,61.1,59.0,1684,5.2,5.24,3.19,reject
574,574,2.2,Premium,H,SI1,61.2,59.0,17265,8.42,8.37,0.0,reject
575,575,2.01,Premium,D,SI2,61.8,59.0,17235,8.15,8.07,5.01,reject
576,576,1.11,Very Good,E,VS1,61.6,57.0,8852,6.59,6.63,4.07,reject
577,577,1.29,Ideal,H,SI2,62.1,57.0,5926,6.95,6.93,4.31,reject
578,578,0.51,Ideal,I,SI1,61.9,54.0,1000,5.12,5.15,3.18,reject
579,579,0.5,Ideal,E,VS1,62.3,55.0,1724,5.12,5.09,3.18,accept
580,580,1.0,Ideal,H,SI1,60.3,56.0,4788,6.54,6.52,3.94,reject
581,581,1.0,Good,D,SI2,64.0,54.0,3304,6.29,6.24,4.01,reject
582,582,0.9,Ideal,D,SI1,61.9,55.0,4435,6.22,6.18,3.84,reject
583,583,0.3,Good,E,VS1,63.2,57.0,568,4.26,4.29,2.7,accept
584,584,1.52,Ideal,J,VVS2,62.6,58.0,9541,7.32,7.34,4.59,reject
585,585,2.0,Premium,E,SI2,58.1,60.0,15984,8.32,8.25,4.81,reject
586,586,1.0,Fair,H,SI2,67.0,55.0,2912,6.25,6.12,4.16,reject
587,587,0.32,Ideal,H,VVS1,61.6,54.9,681,4.4,4.43,2.72,reject
588,588,1.01,Premium,H,SI2,61.5,60.0,4242,6.4,6.34,3.92,reject
589,589,1.11,Premium,F,SI1,60.4,61.0,5091,6.72,6.65,4.04,reject
590,590,0.52,Ideal,F,SI1,60.4,56.0,1432,5.22,5.28,3.17,reject
591,591,0.83,Premium,J,SI1,62.8,58.0,2311,6.0,5.95,3.75,reject
592,592,1.02,Very Good,F,VS1,63.6,60.0,7682,6.25,6.33,4.0,reject
593,593,1.23,Ideal,F,VS1,61.3,57.0,8523,6.86,6.93,4.23,reject
594,594,1.72,Premium,G,VS1,59.4,60.0,17605,7.82,7.86,4.66,reject
595,595,0.99,Premium,F,SI2,60.6,61.0,4075,6.45,6.38,3.89,reject
596,596,0.9,Premium,E,SI1,61.1,58.0,4106,6.22,6.26,3.81,reject
597,597,0.78,Premium,D,VS2,63.0,58.0,3473,5.86,5.8,3.67,reject
598,598,1.51,Good,I,SI1,63.7,61.0,8245,7.15,7.11,4.54,reject
599,599,0.92,Very Good,F,SI1,62.9,56.0,4037,6.2,6.24,3.91,reject
600,600,0.7,Premium,G,VS2,59.4,59.0,2657,5.79,5.76,3.43,reject
601,601,1.21,Very Good,J,SI1,62.7,57.0,4312,6.72,6.77,4.23,reject
602,602,1.0,Ideal,G,VVS1,61.9,57.0,8366,6.43,6.39,3.97,reject
603,603,0.65,Fair,I,VS2,65.1,55.6,1659,5.44,5.5,3.56,reject
604,604,0.37,Premium,G,VS2,61.2,57.0,833,4.63,4.59,2.82,reject
605,605,1.01,Fair,F,SI1,66.1,60.0,3197,6.15,6.13,4.06,reject
606,606,1.73,Ideal,E,SI1,61.9,57.0,15842,7.74,7.66,4.77,reject
607,607,0.65,Very Good,F,SI1,60.0,63.0,1814,5.62,5.54,3.35,reject
608,608,1.14,Premium,I,VS1,62.3,59.0,5291,6.69,6.64,4.15,reject
609,609,1.55,Premium,H,VS2,60.7,58.0,11567,7.51,7.47,4.55,reject
610,610,0.44,Ideal,D,SI1,62.4,57.0,883,4.86,4.89,3.04,reject
611,611,1.11,Very Good,I,SI2,63.7,58.0,3882,6.57,6.53,4.17,reject
612,612,0.77,Ideal,D,SI2,60.6,56.0,2973,5.9,5.95,3.59,reject
613,613,1.01,Good,E,VS1,63.4,58.0,7234,6.36,6.38,4.04,reject
614,614,1.34,Ideal,J,VS1,62.0,57.0,6010,7.12,7.04,4.39,reject
615,615,1.62,Ideal,F,SI1,62.7,56.0,12828,7.5,7.44,4.68,reject
616,616,1.74,Good,H,SI1,60.6,62.0,12032,7.74,7.8,4.71,reject
617,617,0.73,Ideal,I,VVS2,61.9,55.0,2513,5.8,5.84,3.6,reject
618,618,1.56,Premium,J,SI2,61.4,58.0,6306,7.38,7.43,4.55,reject
619,619,0.3,Premium,D,SI1,58.8,57.0,662,4.44,4.4,2.6,reject
620,620,0.7,Fair,F,SI2,66.4,56.0,1564,5.51,5.42,3.63,reject
621,621,0.43,Good,E,SI2,63.4,57.0,669,4.77,4.82,3.04,reject
622,622,0.48,Fair,F,SI1,56.4,59.0,994,5.28,5.26,2.97,reject
623,623,1.01,Premium,F,VVS2,62.0,58.0,8688,6.45,6.36,3.97,reject
624,624,1.18,Ideal,G,SI2,60.5,55.0,5452,6.9,6.85,4.16,reject
625,625,1.62,Very Good,I,VS2,62.0,60.0,9683,7.5,7.57,4.67,reject
626,626,1.12,Premium,H,SI2,62.1,56.0,4014,6.7,6.65,4.14,reject
627,627,0.31,Very Good,F,SI1,60.7,58.0,516,4.35,4.38,2.65,reject
628,628,0.42,Ideal,G,VS2,62.2,56.0,1087,4.82,4.8,2.99,reject
